Price,Close,Close,Close,Close,Close,High,High,High,High,High,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume
Ticker,AAPL,AMZN,GOOGL,MSFT,TSLA,AAPL,AMZN,GOOGL,MSFT,TSLA,AAPL,AMZN,GOOGL,MSFT,TSLA,AAPL,AMZN,GOOGL,MSFT,TSLA,AAPL,AMZN,GOOGL,MSFT,TSLA
Date,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-24,220.19102478027344,203.25999450683594,167.3275909423828,391.7157287597656,278.3900146484375,220.93919345594836,203.63999938964844,167.96626051519195,394.02768406346627,278.6400146484375,218.04628066528426,199.9499969482422,164.79293578885944,388.45708885622673,256.3299865722656,220.460369765545,200.0,166.71888755590038,394.02768406346627,258.0799865722656,44299500,41625400,30879100,21004500,169079900
2025-03-25,223.2036590576172,205.7100067138672,170.2015380859375,393.7885437011719,288.1400146484375,223.55281053469957,206.2100067138672,170.27139827842032,394.98436068056907,288.20001220703125,219.54262209652958,203.22000122070312,167.96625555401127,391.2773006739415,271.2799987792969,220.23093972638688,203.60000610351562,168.62485688475655,392.552857032296,283.6000061035156,34493600,31171200,24174400,15775000,150361500
2025-03-26,220.9890594482422,201.1300048828125,164.7130889892578,388.6165466308594,272.05999755859375,224.47054292972726,206.00999450683594,169.2535292452292,393.93800963918454,284.8999938964844,219.93165022699972,199.92999267578125,164.49355014774926,387.2214116418782,266.510009765625,222.96422035625233,205.83999633789062,168.64481068044992,393.6290879777552,282.6600036621094,34466100,32855300,28901600,16108400,153629800
2025-03-27,223.30340576171875,201.36000061035156,161.89903259277344,389.2243957519531,273.1300048828125,224.4406214835582,203.7899932861328,165.0723420135672,390.87863801869304,291.8500061035156,220.0214308095873,199.27999877929688,161.6595315089187,386.05543991632794,271.82000732421875,220.84940592957574,200.88999938964844,164.2840090226325,388.7759758195498,272.4800109863281,37094800,27317700,24508300,13766800,162572100
2025-03-28,217.36793518066406,192.72000122070312,154.0056610107422,377.48529052734375,263.54998779296875,223.26350805320467,199.25999450683594,161.4799254652425,387.77945533191945,276.1000061035156,217.1484711493609,191.8800048828125,153.30713518011623,375.6217855831935,260.57000732421875,221.12873402087155,198.4199981689453,160.15271877369267,386.7330813092454,275.5799865722656,39818600,52548200,48669300,21632000,123809400
2025-03-31,221.58761596679688,190.25999450683594,154.31500244140625,374.087158203125,259.1600036621094,225.06908447075043,191.3300018310547,155.2131048785596,375.761320171641,260.55999755859375,215.7020132379398,184.39999389648438,150.34337121509955,365.96541986866765,243.36000061035156,216.48010744476517,188.19000244140625,152.78821916221315,371.2470435423123,249.30999755859375,65299300,63547600,54603500,35184700,134008900
2025-04-01,222.64501953125,192.1699981689453,156.73989868164062,380.863525390625,268.4599914550781,223.13381331282267,193.92999267578125,157.7677327478603,381.52123836039385,277.45001220703125,218.36548628233527,187.1999969482422,153.29713724683472,371.93463161723514,259.25,219.27326790744206,187.86000061035156,153.29713724683472,373.34968615477356,263.79998779296875,36412700,41267300,30672900,19689500,146486900
2025-04-02,223.3433074951172,196.00999450683594,156.70994567871094,380.813720703125,282.760009765625,224.6401362151353,198.33999633789062,158.07707673307476,383.74348886180815,284.989990234375,220.4803202973195,187.66000366210938,154.37486726125917,375.3128595122782,251.27000427246094,220.77959080525144,187.66000366210938,154.8239184605045,376.6581801475031,254.60000610351562,35905900,53679200,25041700,16092600,212787800
2025-04-03,202.69386291503906,178.41000366210938,150.4032440185547,371.8150329589844,267.2799987792969,206.9833664271943,184.1300048828125,152.4589122309581,376.16989155085776,276.29998779296875,200.75859747782033,176.9199981689453,150.07393572821033,368.06810346654436,261.510009765625,205.03811566571247,183.0,150.79242377501242,373.4892252977989,265.2900085449219,103419000,95553600,46883400,30198000,136174300
2025-04-04,187.92002868652344,171.0,145.29400634765625,358.5910949707031,239.42999267578125,199.39194860307396,178.13999938964844,150.75251155896433,373.28990195338014,261.0,186.88255957870848,166.0,145.0744674917677,358.2323590249941,236.0,193.4165691841804,167.14999389648438,147.6989298070746,362.86621412703136,255.3800048828125,125910900,123159400,62259500,49209900,181229400
2025-04-07,181.0169219970703,175.25999450683594,146.4415740966797,356.61798095703125,233.2899932861328,193.6759230716255,183.41000366210938,152.52875975799608,369.7123913004176,252.0,174.19361217758157,161.3800048828125,140.2346455130815,343.5933653790687,214.25,176.76731422169505,162.0,141.25250603263527,349.66222551139305,223.77999877929688,160466300,109327100,76794100,50425000,183453800
2025-04-08,171.99899291992188,170.66000366210938,144.39588928222656,353.3294372558594,221.86000061035156,189.87523506652792,185.89999389648438,151.92005142460044,372.35317854006513,250.44000244140625,168.79683943762106,168.57000732421875,142.72940085243894,349.0343982710952,217.8000030517578,186.244123618335,185.22999572753906,150.9021908364876,366.98190125867967,245.0,120859500,87710400,52200200,35868900,171603500
2025-04-09,198.3644561767578,191.10000610351562,158.37644958496094,389.1347351074219,272.20001220703125,200.1201531468693,192.64999389648438,159.21468052208976,391.8652461990382,274.69000244140625,171.47028013366514,169.92999267578125,143.6075513553121,351.8745186247924,223.8800048828125,171.53013119082922,172.1199951171875,144.11647401855745,352.3129939705509,224.69000244140625,184395900,116804300,70406200,50199700,219433400
2025-04-10,189.95504760742188,181.22000122070312,152.4988250732422,380.0264587402344,252.39999389648438,194.30440235729913,186.8699951171875,157.38852063839548,382.56759631800514,262.489990234375,182.55316692796467,175.85000610351562,149.6148843769422,366.5234683324548,239.3300018310547,188.6083530498886,185.44000244140625,156.21099272991097,380.7339860356081,260.0,121880000,68302000,48022000,38024400,181722600
2025-04-11,197.66615295410156,184.8699951171875,156.80975341796875,387.101806640625,252.30999755859375,199.05275825525484,185.86000061035156,157.33863834997953,388.6962291414208,257.739990234375,185.60567786476867,178.0,152.4988402629555,377.57498926356885,241.36000061035156,185.64558871717136,179.92999267578125,152.5786587351614,379.3189154840166,251.83999633789062,87435900,50594300,33636200,23839200,128948100
2025-04-14,202.02549743652344,182.1199951171875,158.73570251464844,386.4640197753906,252.35000610351562,212.42005238891582,187.44000244140625,161.3801271292812,393.28027643878613,261.79998779296875,200.66881763194172,179.22999572753906,157.22886621670372,382.8765082652718,245.92999267578125,210.9237150406947,186.83999633789062,159.66374069863323,391.8552468593249,258.3599853515625,101352900,48002500,30333000,19251200,100135200
2025-04-15,201.64642333984375,179.58999633789062,155.9814910888672,384.3912658691406,254.11000061035156,203.01307326666696,182.35000610351562,159.3144679755199,390.5298901348079,258.75,199.31214069618733,177.92999267578125,154.8838120227522,382.82670753665025,247.5399932861328,201.36710824854455,181.41000366210938,158.79557178865275,387.16161616456134,249.91000366210938,51343900,43642000,27551500,17199900,79594300
2025-04-16,193.79563903808594,174.3300018310547,153.00775146484375,370.32025146484375,241.5500030517578,200.2099310657198,179.10000610351562,155.56236873164264,380.2855448116978,251.97000122070312,191.9002692932641,171.41000366210938,151.1915692108639,366.72279516422714,233.88999938964844,197.8756484915953,176.2899932861328,152.77823911437727,379.34883521582236,247.61000061035156,59732400,51875300,28187400,21967800,112378700
2025-04-17,196.4990234375,172.61000061035156,150.84231567382812,366.5035400390625,241.3699951171875,198.34451232255947,176.2100067138672,154.3549068428226,373.02085009277744,244.33999633789062,193.9452767059697,172.0,148.1879024535801,365.61664478749583,237.67999267578125,196.71848747425943,176.0,153.96572710201332,372.45282110026085,243.47000122070312,52164700,44726500,33046600,21120200,83404800
2025-04-21,192.68833923339844,167.32000732421875,147.35964965820312,357.87359619140625,227.5,193.32677585155812,169.60000610351562,148.63695834662283,363.21500903617533,232.2100067138672,189.3465132845993,165.2899932861328,145.7929571438361,354.43558836453434,222.7899932861328,192.79807124065385,169.60000610351562,148.5671133790027,361.5607667541322,230.25999450683594,46742500,48126100,26049100,20807300,97768000
2025-04-22,199.25228881835938,173.17999267578125,151.1516571044922,365.5469055175781,237.97000122070312,201.097762433896,176.77999877929688,151.8701451004615,366.4935901583944,242.7899932861328,195.49148998245192,169.35000610351562,148.22780716014373,358.611039306251,229.85000610351562,195.64111763020085,169.85000610351562,148.57707765672205,362.1188421014038,230.9600067138672,52976400,56607200,26971800,19485000,120858500
2025-04-23,204.10043334960938,180.60000610351562,155.0235137939453,373.09063720703125,250.74000549316406,207.4921254657249,187.3800048828125,157.19892487451833,379.069813295219,259.45001220703125,202.30482537338813,180.19000244140625,153.48674181759014,371.7253664544321,244.42999267578125,205.49700887470834,183.4499969482422,155.28296188170384,374.75482418771264,254.86000061035156,52929200,63470100,31128800,20545500,150381900
2025-04-24,207.8612060546875,186.5399932861328,158.9452362060547,385.9557800292969,259.510009765625,208.32008954356945,186.74000549316406,159.2545822353842,387.10181303671203,259.5400085449219,202.44447210591895,180.17999267578125,155.4625657406937,373.8878249819962,249.1999969482422,204.38970763388747,180.9199981689453,155.82180972917425,374.3960646492269,250.5,47311000,43763200,45894000,22232300,94464200
2025-04-25,208.76898193359375,188.99000549316406,161.61962890625,390.4900207519531,284.95001220703125,209.2378355121778,189.94000244140625,165.75092760525033,390.79894240871675,286.8500061035156,205.69650080604464,185.49000549316406,160.70154899383132,383.2651831703409,259.6300048828125,205.86608387594285,187.6199951171875,164.72309348828867,385.65684745985266,261.69000244140625,38222300,36414300,56034000,18973200,167560700
2025-04-28,209.62689208984375,187.6999969482422,160.2724609375,389.80242919921875,285.8800048828125,210.98357193193158,190.22000122070312,162.80711614692783,391.37693221129894,294.8599853515625,206.95344326011445,184.88999938964844,158.26669065633925,385.2981274275963,272.4200134277344,209.48723454234343,190.11000061035156,162.08862808839123,390.59964052478745,288.9800109863281,38743100,33224700,29745800,16579400,151731800
2025-04-29,210.69427490234375,187.38999938964844,159.8234100341797,392.67242431640625,292.0299987792969,211.72175863443914,188.02000427246094,160.4021929284458,393.7287429695286,293.32000732421875,207.86119803545407,183.67999267578125,157.1889588897359,389.02512333213684,279.4700012207031,208.18042396697467,183.99000549316406,159.98307743122987,389.9419132819562,285.5,36827600,41667300,26809000,14974000,108906600
2025-04-30,211.9811248779297,184.4199981689453,158.4662628173828,393.88818359375,282.1600036621094,213.0584895980106,185.0500030517578,158.93527626532435,395.2833185411371,284.45001220703125,206.16535854293033,178.85000610351562,155.07339925298186,383.10572919383554,270.7799987792969,208.78894157113288,182.1699981689453,157.6479788523033,388.94537633492024,279.8999938964844,52286500,55176500,34981100,36461100,128961100
2025-05-01,212.79913330078125,190.1999969482422,160.96099853515625,423.9235534667969,280.5199890136719,214.0360957896086,191.80999755859375,161.60962633825872,435.47332427713997,290.8699951171875,208.3899124386699,187.5,158.57602221167295,423.4252888222868,279.80999755859375,208.56948083895412,190.6300048828125,160.11277889105028,429.6137271918364,280.010009765625,57365700,74266000,30203200,58938100,99659000
2025-05-02,204.8485870361328,189.97999572753906,163.68527221679688,433.769287109375,287.2099914550781,206.48458191182934,192.8800048828125,164.62329914267073,437.91485278651635,294.7799987792969,201.66637387157866,186.39999389648438,161.5298080330937,428.49763841940904,279.80999755859375,205.58677037884885,191.44000244140625,163.0665800855699,430.2415647531947,284.8999938964844,101010600,77903500,25715000,30757400,114454700
2025-05-05,198.40435791015625,186.35000610351562,163.86489868164062,434.65618896484375,280.260009765625,203.60164304236298,188.17999267578125,165.0424114540437,437.97461808249534,284.8500061035156,197.72602561272546,185.52999877929688,162.37802462287598,430.6102521137275,274.3999938964844,202.6040848015313,186.50999450683594,162.65743494943675,431.367624097433,284.57000732421875,69018500,35217500,21341800,20136100,94618900
2025-05-06,198.0252685546875,185.00999450683594,162.88693237304688,431.8061218261719,275.3500061035156,200.16004244803628,187.92999267578125,164.4536399852438,436.2107948487266,277.7300109863281,196.53891661034845,183.85000610351562,160.85122657670271,429.6735648726689,271.3500061035156,197.72601327833053,184.57000732421875,161.82916262997554,430.6999888667604,273.1099853515625,51216500,29314100,21277200,15104200,76715800
2025-05-07,195.7707977294922,188.7100067138672,151.06185913085938,431.8459777832031,276.2200012207031,198.95301083885846,190.99000549316406,164.6532299684301,436.5994115910065,277.9200134277344,192.77812311451905,185.00999450683594,147.52929039730043,429.6137314736212,271.0,198.6836658614824,185.55999755859375,163.73516530126716,432.3342674079582,276.8800048828125,68536700,43948600,127490100,23295300,71592600
2025-05-08,197.00778198242188,192.0800018310547,153.9557647705078,436.6492614746094,284.82000732421875,199.56152863729463,194.3300018310547,155.6022910487671,442.1301726837614,289.79998779296875,194.20463054641704,188.82000732421875,152.57866009847342,434.147963172883,279.4100036621094,197.2372161152265,191.42999267578125,154.67425284055003,436.41007376009867,279.6300048828125,50478900,41043600,57498700,23491300,97539400
2025-05-09,198.0452423095703,193.05999755859375,152.42897033691406,437.2073059082031,298.260009765625,200.0503289543839,194.69000244140625,154.7241395477239,439.21030909915044,307.0400085449219,197.05765414160055,191.16000366210938,151.88012320852386,434.3671913522403,290.0,198.51409591462888,193.3800048828125,153.84598414229956,438.4728871570268,290.2099914550781,36453900,29663100,32435300,15324200,132387800
2025-05-12,210.55104064941406,208.63999938964844,158.12696838378906,447.7007751464844,318.3800048828125,211.03050749278242,211.66000366210938,158.76562267487037,447.8103787748487,322.2099914550781,206.5156271207593,205.75,155.9216064819518,438.2536661790282,311.5,210.7308445260501,210.7100067138672,157.15900583261154,444.39229048229146,321.989990234375,63775800,75205000,44138800,22821900,112826700
2025-05-13,212.68861389160156,211.3699951171875,159.19471740722656,447.5812072753906,334.07000732421875,213.1580823159532,214.83999633789062,160.23254018461523,449.1058959658508,337.5899963378906,208.76307628033234,210.10000610351562,155.83180494907126,443.8142971336702,316.79998779296875,210.19144790738707,211.0800018310547,158.45626717049694,446.22591154405814,320.0,51909300,56193700,42382100,23618800,136992600
2025-05-14,212.08929443359375,210.25,165.02244567871094,451.36798095703125,347.67999267578125,213.69746987061376,211.92999267578125,166.64902486582008,452.32464056421765,350.0,210.34127831689767,208.85000610351562,159.27455664998826,446.5846525094385,337.0,212.18917192393894,211.4499969482422,159.6238271640479,446.5846525094385,342.5,49325800,38492100,48755900,19902800,136997300
2025-05-15,211.21029663085938,205.1699981689453,163.61541748046875,452.3863220214844,342.82000732421875,212.71859464512332,206.8800048828125,165.8606887311189,455.44129747226026,346.1400146484375,209.30245815432872,202.6699981689453,162.02874755770196,449.6907411096269,334.7200012207031,210.71086343228015,206.4499969482422,165.49145599350894,450.0301794411029,340.3399963378906,45029500,64347300,33146700,21992300,97882600
2025-05-16,211.0205078125,205.58999633789062,165.84072875976562,453.5244445800781,349.9800109863281,212.32903558469047,206.85000610351562,168.99409119137468,453.6142932166669,351.6199951171875,209.53220664773164,204.3699951171875,165.27191939302787,447.99355872232604,342.3299865722656,212.11926693678467,206.85000610351562,167.3774855147182,451.30808680840903,346.239990234375,54737900,43318500,42846900,23849800,95895700
2025-05-19,208.54331970214844,206.16000366210938,166.1899871826172,458.11688232421875,342.0899963378906,209.24252311349682,206.6199951171875,166.2897831099107,458.83570185482216,343.0,204.02843943795537,201.25999450683594,163.87487089127026,450.0601197660991,333.3699951171875,207.67431083672193,201.64999389648438,164.16425471766837,450.14000552921704,336.29998779296875,46140500,34314800,30426100,21336500,88869900
2025-05-20,206.62550354003906,204.07000732421875,163.6353759765625,457.4180603027344,343.82000732421875,208.2336790492342,205.58999633789062,168.1458810248048,457.58776423526933,354.989990234375,204.79757620413463,202.64999389648438,162.55764387335125,453.57437286704067,341.6300048828125,207.4345828831543,204.6300048828125,166.08022402030295,454.8422775622727,347.8699951171875,42496600,29470400,46607700,15441800,131715500
2025-05-21,201.86090087890625,201.1199951171875,168.20574951171875,451.8272399902344,334.6199951171875,206.80528635778637,203.4600067138672,172.77612594690945,457.02868069868646,347.3500061035156,200.4824756537251,200.05999755859375,163.21625758160502,451.06847756848606,332.20001220703125,204.93741112479617,201.61000061035156,163.34598924433868,453.8239575485261,344.42999267578125,59211800,42460900,73416000,19216900,102354800
2025-05-22,201.13172912597656,203.10000610351562,170.51089477539062,454.11346435546875,341.0400085449219,202.52015274475195,205.75999450683594,176.3985044728025,459.49463285512667,347.2699890136719,199.4736073247078,200.16000366210938,170.35124260366135,453.1550484484722,331.3900146484375,200.48247209416806,201.3800048828125,171.48884617085898,454.2033434579146,331.8999938964844,46742400,38938900,74864400,18025600,97113400
2025-05-23,195.04864501953125,200.99000549316406,168.11593627929688,449.441162109375,339.3399963378906,197.4758830409797,202.3699951171875,169.60281030274047,452.94541128469075,343.17999267578125,193.24069928507132,197.85000610351562,167.5371534089642,448.17325738802526,333.2099914550781,193.45045269257122,198.89999389648438,168.70469265151235,449.24150862772166,337.9200134277344,78432900,33393500,35211400,16883500,84654800
2025-05-27,199.98304748535156,206.02000427246094,172.53662109375,459.93389892578125,362.8900146484375,200.51244545494848,206.69000244140625,172.80605791558804,460.19348195260824,363.7900085449219,197.20618488735448,202.19000244140625,169.6427219280191,455.3713920868909,347.32000732421875,198.07520901450675,203.08999633789062,169.80238932071725,455.7308170830738,347.3500061035156,56288500,34892000,37995700,20974300,120146400
2025-05-28,200.1927947998047,204.72000122070312,171.9977569580078,456.609375,356.8999938964844,202.50017366149785,207.66000366210938,174.90164475593082,461.7609101640183,365.0,199.67338002302156,204.41000366210938,171.5487057543554,456.1800880198718,355.9100036621094,200.36260025266836,205.9199981689453,172.79607866823434,460.4630558858422,364.8399963378906,45339700,28549800,34784000,17086300,91404300
2025-05-29,199.72332763671875,205.6999969482422,171.49880981445312,457.9272155761719,358.42999267578125,203.57895243464628,208.80999755859375,174.0534271359213,460.9622349154345,367.7099914550781,198.28495762525483,204.22999572753906,170.27139911620654,454.56275123248776,356.0,203.3492174371598,208.02999877929688,173.63431165912297,460.79250051058557,365.2900085449219,51396800,34650000,29317300,13974800,88087800
2025-05-30,200.622314453125,205.00999450683594,171.3790740966797,459.60443115234375,346.4599914550781,201.73105672211125,205.99000549316406,171.84808755569938,460.9222720478794,363.67999267578125,196.55692105301176,201.6999969482422,167.0881079964574,454.79236501090486,345.2900085449219,199.14398126681596,204.83999633789062,170.98989433565492,458.96549737927586,355.5199890136719,70819900,51679400,52639900,34770500,123474900
2025-06-02,201.47134399414062,206.64999389648438,168.6747589111328,461.2118225097656,342.69000244140625,201.9008644592711,207.0,169.5129898808019,461.35157690062545,348.0199890136719,199.89313329888972,202.67999267578125,167.03820620651766,456.1401731404802,333.3299865722656,200.05295557621693,204.97999572753906,167.4872574240746,456.3897628439735,343.5,35423300,29113300,38612300,16626500,81873800
2025-06-03,203.03956604003906,205.7100067138672,165.83074951171875,462.2101745605469,344.2699890136719,203.5389992121068,208.9499969482422,168.12591888686956,463.3782677615003,355.3999938964844,200.7321872237246,205.02999877929688,164.9326470385699,460.1036216507913,343.0400085449219,201.1217444882778,207.11000061035156,167.13800921175007,460.7126363614999,346.6000061035156,46381600,33139100,45084900,15743800,99324500
2025-06-04,202.590087890625,207.22999572753906,167.69680786132812,463.1086730957031,332.04998779296875,206.00620910456834,208.17999267578125,167.8664487405706,464.9256933509807,345.6000061035156,201.8709028727957,205.17999267578125,166.01035734329753,462.2600620562611,327.3299865722656,202.67998220748078,206.5500030517578,166.38956355967437,463.2384646092932,345.1000061035156,43604000,29915600,26900800,14162700,98912100
2025-06-05,200.40257263183594,207.91000366210938,167.8564910888672,466.91241455078125,284.70001220703125,204.5178973620389,212.80999755859375,170.57076063975376,468.8791825139859,324.54998779296875,199.92310578136215,207.55999755859375,167.23778374687686,463.26841119380083,273.2099914550781,203.26931435006063,209.5500030517578,169.98200425737,464.1968775224098,322.489990234375,55126100,51864200,36379100,20131700,287499800
2025-06-06,203.68882751464844,213.57000732421875,173.31497192382812,469.6080017089844,295.1400146484375,205.4668084267123,213.8699951171875,174.1332558504034,472.56313512848675,305.5,201.82095228760733,210.5,170.47097086402252,468.0106215882427,291.1400146484375,202.76987228695742,212.39999389648438,170.47097086402252,469.31846913564885,298.8299865722656,46607700,39832500,35731800,15285600,164747700
2025-06-09,201.2216339111328,216.97999572753906,175.93264770507812,471.97412109375,308.5799865722656,205.76647909477697,217.85000610351562,176.31231302715454,472.6529977632414,309.8299865722656,199.79326227022588,212.8800048828125,174.21418342483807,467.8508943889836,281.8500061035156,204.15830357568726,214.75,174.38402968862113,468.92913895110996,285.9599914550781,72862600,38102500,28935900,16469900,140908900
2025-06-10,202.44024658203125,217.61000061035156,178.44041442871094,470.1471252441406,326.0899963378906,204.11835001917973,217.69000244140625,180.94816607880887,472.02401413852874,327.8299865722656,200.34263633745982,214.14999389648438,174.7537092641778,466.19360257943936,310.6700134277344,200.3726011094186,216.77999877929688,176.04254985052344,470.4166711436691,314.94000244140625,54672600,31303300,61766100,15375900,151256500
2025-06-11,198.55465698242188,213.1999969482422,177.1915283203125,471.8443298339844,326.42999267578125,204.26817387189894,218.39999389648438,180.20881870896204,474.68965849935887,335.5,198.18508130061548,212.88999938964844,176.59205837486806,468.88919632531986,322.5,203.26930749599725,217.41000366210938,179.60936400867158,469.24859086789724,334.3999938964844,60989900,39326000,31646800,16399200,122611400
2025-06-12,198.97418212890625,213.24000549316406,175.54299926757812,478.0840759277344,319.1099853515625,199.45363372918547,213.5800018310547,176.56209210971562,479.6315503555016,332.55999755859375,197.13627162659284,211.3300018310547,174.59385119423692,472.7428502291372,316.8599853515625,198.85432303920933,211.77999877929688,176.02256609234394,474.2403884361742,323.0799865722656,43904600,27640000,20941900,18950600,105127500
2025-06-13,196.227294921875,212.10000610351562,174.513916015625,474.18048095703125,325.30999755859375,200.1428492549886,214.0500030517578,176.9717245091389,478.3935562569989,332.989990234375,195.47814514596445,209.6199951171875,172.2359546046385,471.98410990605987,313.29998779296875,199.50357538920457,209.9600067138672,172.28591297451578,475.62811338522215,313.9700012207031,51447300,29337800,27663100,16814500,128964300
2025-06-16,198.195068359375,216.10000610351562,176.61204528808594,478.3536376953125,329.1300048828125,198.46476655376847,217.05999755859375,176.78189154925582,479.90108160832807,332.04998779296875,196.33717625414866,211.60000610351562,174.49392932110277,474.2204177457221,326.4100036621094,197.07634287373045,212.30999755859375,174.57385966373928,474.4300645574067,331.2900085449219,43020700,33284200,27389200,15626100,83925900
2025-06-17,195.418212890625,214.82000732421875,175.7927703857422,477.25543212890625,316.3500061035156,198.16509536417735,217.41000366210938,177.20151408744945,477.9542649832925,327.260009765625,194.98870767431248,214.55999755859375,174.4239994778565,473.30190948641297,314.739990234375,196.97644196425614,215.1999969482422,175.5429937823964,474.6197503672441,326.0899963378906,38856200,32086300,24973000,15414100,88282700
2025-06-18,196.35714721679688,212.52000427246094,173.16513061523438,479.4518127441406,322.04998779296875,197.3460303816964,217.9600067138672,176.4022256326498,480.2105751696819,329.32000732421875,194.84886452825484,212.33999633789062,173.04522747911062,473.68130019053103,315.45001220703125,195.71787336797544,215.08999633789062,175.85271405711507,477.21549881727225,317.30999755859375,45394700,44360500,28707500,17526500,95137700
2025-06-20,200.7721405029297,209.69000244140625,166.4910888671875,476.6164855957031,322.1600036621094,201.47134391409438,214.88999938964844,174.18420505107113,482.666537493529,332.3599853515625,196.6368343380514,208.27000427246094,165.312150640077,476.0873566497709,317.7799987792969,198.01527480684123,214.67999267578125,173.79455416726213,481.4385756672578,327.95001220703125,96813500,75350700,75659900,37576200,108688000
2025-06-23,201.27157592773438,208.47000122070312,165.04238891601562,485.2023620605469,348.67999267578125,202.07067208145295,210.38999938964844,167.19046158134836,486.94948990747275,357.5400085449219,198.73446202428119,207.30999755859375,161.85523705575486,471.7345120072702,327.4800109863281,201.40143343464243,209.7899932861328,166.1214256591391,477.425138713905,327.5400085449219,55814300,37311700,57671000,24864000,190716800
2025-06-24,200.07293701171875,212.77000427246094,166.62098693847656,489.30560302734375,340.4700012207031,203.2093768046809,214.33999633789062,168.06968824197463,491.0427680081874,356.260009765625,199.9730442780961,211.0500030517578,165.98155942026995,486.0010379300524,340.44000244140625,202.36033429336192,212.13999938964844,166.77084680791774,488.1475336634371,356.1700134277344,54064000,38378800,40524300,22305600,114736200
2025-06-25,201.33151245117188,211.99000549316406,170.52748107910156,491.4620666503906,327.54998779296875,203.43912119943792,216.02999877929688,172.2059878377665,493.7483167920849,343.0,200.39257558111612,211.11000061035156,167.40028826627824,488.58681895090325,320.3999938964844,201.2216365357081,214.6199951171875,167.48021861146748,491.2324636297239,342.70001220703125,39525700,31755700,35479000,17495100,119845100
2025-06-26,200.7721405029297,217.1199951171875,173.38491821289062,496.6335754394531,325.7799987792969,202.41028074115465,218.0399932861328,173.53479332021178,497.2226034494893,331.04998779296875,199.23389299836737,212.00999450683594,169.78814431449064,492.0011761864687,323.6099853515625,201.20164572639828,213.1199951171875,172.275909497391,492.1709105807123,324.6099853515625,50799100,50480800,31796700,21578900,80440900
2025-06-27,200.85205078125,223.3000030517578,178.37046813964844,495.1260681152344,323.6300048828125,202.98962419564972,223.3000030517578,178.52032800475203,498.4805390751374,329.3399963378906,199.77327327657756,216.74000549316406,171.57654142712704,492.22084033701867,317.5,201.66113009938155,219.9199981689453,173.3849216100962,496.73341116664807,324.510009765625,73188600,119217100,108140200,34539200,89067000
2025-06-30,204.93740844726562,219.38999938964844,176.07252502441406,496.5936584472656,317.6600036621094,207.15489297707504,223.82000732421875,181.0680572633364,499.9381665482639,325.5799865722656,199.0341046248948,219.1199951171875,174.4240054836315,494.51705506439515,316.6000061035156,201.78098710410558,223.52000427246094,180.6184624108643,496.22427056302723,319.8999938964844,91912800,58887800,63378900,28369000,76695100
2025-07-01,207.58441162109375,220.4600067138672,175.682861328125,491.242431640625,300.7099914550781,209.95171998702364,221.8800048828125,175.9326379218849,497.2325843953567,305.8900146484375,205.90630823197938,217.92999267578125,173.37492804100808,490.1742108879921,293.2099914550781,206.4357061767528,219.5,175.5829598377131,495.655190908974,298.4599914550781,78788900,39256800,35904500,19945400,145085700
2025-07-02,212.1991729736328,219.9199981689453,178.48036193847656,490.2840270996094,315.6499938964844,213.09814660534315,221.60000610351562,178.70016656024188,492.69007550131784,316.8299865722656,207.9040445567577,219.05999755859375,174.91356011283625,487.8979653734086,303.82000732421875,208.6731759252599,219.72999572753906,175.38312608280393,489.1858263089447,312.6300048828125,67941800,30894200,29128900,16319600,119483700
2025-07-03,213.30792236328125,223.41000366210938,179.36956787109375,498.02130126953125,315.3500061035156,214.40666625629999,224.00999450683594,179.50944215502514,499.3091926553608,318.45001220703125,211.56988934364432,221.36000061035156,176.89178830781478,492.6301698307581,312.760009765625,211.90950026104147,221.82000732421875,178.34048951535135,492.99955771280014,317.989990234375,34955800,29632400,21689700,13984800,58042300
2025-07-07,209.7119903564453,223.47000122070312,176.63201904296875,496.90313720703125,293.94000244140625,215.9848699115094,224.2899932861328,179.13978593904164,497.9314455400232,296.1499938964844,208.56330013289198,222.3699951171875,175.52301029591823,494.41723357438383,288.7699890136719,212.43889126622693,223.0,178.89999490759814,496.56369887519327,291.3699951171875,50229000,36604100,34175600,13981600,131177900
2025-07-08,209.7719268798828,219.36000061035156,174.20419311523438,495.804931640625,297.80999755859375,211.1903153368944,224.0,177.7909814447806,497.3823555722493,304.04998779296875,208.213697736729,218.42999267578125,172.6555751408571,493.2990413573122,294.3500061035156,209.86183643928914,223.9199981689453,177.691079951528,496.42390920841734,297.0,42848900,45692000,40442500,11846600,103246700
2025-07-09,210.90065002441406,222.5399932861328,176.46217346191406,502.68365478515625,295.8800048828125,211.09043707809712,224.2899932861328,179.27966092294577,505.94827712953634,300.1499938964844,206.98509558510867,220.47000122070312,172.61562283881983,498.919822567675,293.54998779296875,209.2924745188519,221.07000732421875,175.09340252603724,499.47890106455674,297.54998779296875,48749400,38155100,43025600,18659500,75586800
